,0,tweetID,tweetText,tweetRetweetCt,tweetFavoriteCt,searchQueryource,tweetCreated,tweetCoordinates,tweetentities,userID,userScreen,userName,userCreateDt,userDesc,userFollowerCt,userFriendsCt,userLocation,userTimezone
108,¡Arrancamos el diálogo #EnVivo desde Tlaxcala! https://t.co/93n7GMYo3S,946798909216636928,¡Arrancamos el diálogo #EnVivo desde Tlaxcala! https://t.co/93n7GMYo3S,1064,1911,Periscope,2017-12-29 17:43:45,,"{u'symbols': [], u'user_mentions': [], u'hashtags': [{u'indices': [23, 30], u'text': u'EnVivo'}], u'urls': [{u'url': u'https://t.co/93n7GMYo3S', u'indices': [47, 70], u'expanded_url': u'https://www.pscp.tv/w/bRUk0TExODEzNTh8MXpxSlZNYUFlek1HQvJmIPGPI6to0k8UAv63-1KBBVNpFxc15sw6BEiH9gqM', u'display_url': u'pscp.tv/w/bRUk0TExODEz…'}]}",237372254,JoseAMeadeK,José Antonio Meade,2011-01-12 18:01:45,Precandidato a la Presidencia de México. Licenciado en Economía por el ITAM y en Derecho por la UNAM. #LoMejorEstáPorVenir,1041469,1808,México,Mexico City
109,"Llegamos a Tlaxcala, tierra de guerreros. Aprovecharemos sus riquezas naturales, su ubicación estratégica y la capa… https://t.co/IEPUAdlvDn",946797350793523200,"Llegamos a Tlaxcala, tierra de guerreros. Aprovecharemos sus riquezas naturales, su ubicación estratégica y la capa… https://t.co/IEPUAdlvDn",714,1354,Twitter for Android,2017-12-29 17:37:33,,"{u'symbols': [], u'user_mentions': [], u'hashtags': [], u'urls': [{u'url': u'https://t.co/IEPUAdlvDn', u'indices': [117, 140], u'expanded_url': u'https://twitter.com/i/web/status/946797350793523200', u'display_url': u'twitter.com/i/web/status/9…'}]}",237372254,JoseAMeadeK,José Antonio Meade,2011-01-12 18:01:45,Precandidato a la Presidencia de México. Licenciado en Economía por el ITAM y en Derecho por la UNAM. #LoMejorEstáPorVenir,1041469,1808,México,Mexico City
110,"RT @pritlaxcala: La militancia priísta de de #TLaxcala recibe con agrado la visita del precandidato @JoseAMeadeK 
#SomosPRI https://t.co/Bc…",946795578729545728,"RT @pritlaxcala: La militancia priísta de de #TLaxcala recibe con agrado la visita del precandidato @JoseAMeadeK 
#SomosPRI https://t.co/Bc…",332,0,Twitter for Android,2017-12-29 17:30:31,,"{u'symbols': [], u'user_mentions': [{u'id': 219041464, u'indices': [3, 15], u'id_str': u'219041464', u'screen_name': u'pritlaxcala', u'name': u'PRI Tlaxcala'}, {u'id': 237372254, u'indices': [100, 112], u'id_str': u'237372254', u'screen_name': u'JoseAMeadeK', u'name': u'José Antonio Meade'}], u'hashtags': [{u'indices': [45, 54], u'text': u'TLaxcala'}, {u'indices': [114, 123], u'text': u'SomosPRI'}], u'urls': []}",237372254,JoseAMeadeK,José Antonio Meade,2011-01-12 18:01:45,Precandidato a la Presidencia de México. Licenciado en Economía por el ITAM y en Derecho por la UNAM. #LoMejorEstáPorVenir,1041469,1808,México,Mexico City
111,¡Ya vamos rumbo a Tlaxcala! Emocionados de cerrar el 2017 junto a los tlaxcaltecas que todos los días hacen crecer… https://t.co/iRBmPcSA3p,946765064614289416,¡Ya vamos rumbo a Tlaxcala! Emocionados de cerrar el 2017 junto a los tlaxcaltecas que todos los días hacen crecer… https://t.co/iRBmPcSA3p,826,1982,Twitter for Android,2017-12-29 15:29:16,,"{u'symbols': [], u'user_mentions': [], u'hashtags': [], u'urls': [{u'url': u'https://t.co/iRBmPcSA3p', u'indices': [116, 139], u'expanded_url': u'https://twitter.com/i/web/status/946765064614289416', u'display_url': u'twitter.com/i/web/status/9…'}]}",237372254,JoseAMeadeK,José Antonio Meade,2011-01-12 18:01:45,Precandidato a la Presidencia de México. Licenciado en Economía por el ITAM y en Derecho por la UNAM. #LoMejorEstáPorVenir,1041469,1808,México,Mexico City
112,Jueves de juntas y reuniones de trabajo en el Centro Histórico de la CDMX. Mi secreto para llegar a tiempo: caminan… https://t.co/Bd6jFkjsAZ,946552098035941376,Jueves de juntas y reuniones de trabajo en el Centro Histórico de la CDMX. Mi secreto para llegar a tiempo: caminan… https://t.co/Bd6jFkjsAZ,1274,2804,Twitter Web Client,2017-12-29 01:23:00,,"{u'symbols': [], u'user_mentions': [], u'hashtags': [], u'urls': [{u'url': u'https://t.co/Bd6jFkjsAZ', u'indices': [117, 140], u'expanded_url': u'https://twitter.com/i/web/status/946552098035941376', u'display_url': u'twitter.com/i/web/status/9…'}]}",237372254,JoseAMeadeK,José Antonio Meade,2011-01-12 18:01:45,Precandidato a la Presidencia de México. Licenciado en Economía por el ITAM y en Derecho por la UNAM. #LoMejorEstáPorVenir,1041469,1808,México,Mexico City
113,"Ayer visitamos Jalisco, y seguiremos recorriendo el país. No se puede entender y conocer las necesidades e ideas de… https://t.co/13QFmIIN1I",946428384757846016,"Ayer visitamos Jalisco, y seguiremos recorriendo el país. No se puede entender y conocer las necesidades e ideas de… https://t.co/13QFmIIN1I",1205,2279,Twitter Web Client,2017-12-28 17:11:25,,"{u'symbols': [], u'user_mentions': [], u'hashtags': [], u'urls': [{u'url': u'https://t.co/13QFmIIN1I', u'indices': [117, 140], u'expanded_url': u'https://twitter.com/i/web/status/946428384757846016', u'display_url': u'twitter.com/i/web/status/9…'}]}",237372254,JoseAMeadeK,José Antonio Meade,2011-01-12 18:01:45,Precandidato a la Presidencia de México. Licenciado en Economía por el ITAM y en Derecho por la UNAM. #LoMejorEstáPorVenir,1041469,1808,México,Mexico City
114,Levantando pasiones https://t.co/NVNqe9Pf82,946256734007545856,Levantando pasiones https://t.co/NVNqe9Pf82,584,1965,Twitter for Android,2017-12-28 05:49:20,,"{u'symbols': [], u'user_mentions': [], u'hashtags': [], u'urls': [{u'url': u'https://t.co/NVNqe9Pf82', u'indices': [20, 43], u'expanded_url': u'https://twitter.com/micasrey/status/946222940374421504', u'display_url': u'twitter.com/micasrey/statu…'}]}",237372254,JoseAMeadeK,José Antonio Meade,2011-01-12 18:01:45,Precandidato a la Presidencia de México. Licenciado en Economía por el ITAM y en Derecho por la UNAM. #LoMejorEstáPorVenir,1041469,1808,México,Mexico City
115,"Como siempre, juntos en cada nuevo camino. Gracias @JuanaCuevasR. https://t.co/ny7Djr2HwA",946187044941840384,"Como siempre, juntos en cada nuevo camino. Gracias @JuanaCuevasR. https://t.co/ny7Djr2HwA",1335,3446,Twitter for Android,2017-12-28 01:12:25,,"{u'symbols': [], u'user_mentions': [{u'id': 179282309, u'indices': [51, 64], u'id_str': u'179282309', u'screen_name': u'JuanaCuevasR', u'name': u'Juana Cuevas'}], u'hashtags': [], u'urls': [], u'media': [{u'expanded_url': u'https://twitter.com/JoseAMeadeK/status/946187044941840384/photo/1', u'display_url': u'pic.twitter.com/ny7Djr2HwA', u'url': u'https://t.co/ny7Djr2HwA', u'media_url_https': u'https://pbs.twimg.com/media/DSGIGM8UIAALtpY.jpg', u'id_str': u'946187036859310080', u'sizes': {u'large': {u'h': 724, u'resize': u'fit', u'w': 953}, u'small': {u'h': 517, u'resize': u'fit', u'w': 680}, u'medium': {u'h': 724, u'resize': u'fit', u'w': 953}, u'thumb': {u'h': 150, u'resize': u'crop', u'w': 150}}, u'indices': [66, 89], u'type': u'photo', u'id': 946187036859310080, u'media_url': u'http://pbs.twimg.com/media/DSGIGM8UIAALtpY.jpg'}]}",237372254,JoseAMeadeK,José Antonio Meade,2011-01-12 18:01:45,Precandidato a la Presidencia de México. Licenciado en Economía por el ITAM y en Derecho por la UNAM. #LoMejorEstáPorVenir,1041469,1808,México,Mexico City
116,"Las #FuerzasArmadas nos ayudan a tener mayor seguridad, por eso queremos que su presencia esté enmarcada en la Ley.… https://t.co/8cchu1wYar",946150366386810887,"Las #FuerzasArmadas nos ayudan a tener mayor seguridad, por eso queremos que su presencia esté enmarcada en la Ley.… https://t.co/8cchu1wYar",895,1657,Twitter for Android,2017-12-27 22:46:40,,"{u'symbols': [], u'user_mentions': [], u'hashtags': [{u'indices': [4, 19], u'text': u'FuerzasArmadas'}], u'urls': [{u'url': u'https://t.co/8cchu1wYar', u'indices': [117, 140], u'expanded_url': u'https://twitter.com/i/web/status/946150366386810887', u'display_url': u'twitter.com/i/web/status/9…'}]}",237372254,JoseAMeadeK,José Antonio Meade,2011-01-12 18:01:45,Precandidato a la Presidencia de México. Licenciado en Economía por el ITAM y en Derecho por la UNAM. #LoMejorEstáPorVenir,1041469,1808,México,Mexico City
117,Los mexicanos queremos el mejor futuro para nuestros hijos. Ellos merecen tener maestros mejor preparados. Cuidarem… https://t.co/ttSGBKNPDB,946145149226291201,Los mexicanos queremos el mejor futuro para nuestros hijos. Ellos merecen tener maestros mejor preparados. Cuidarem… https://t.co/ttSGBKNPDB,1405,2920,Twitter for Android,2017-12-27 22:25:56,,"{u'symbols': [], u'user_mentions': [], u'hashtags': [], u'urls': [{u'url': u'https://t.co/ttSGBKNPDB', u'indices': [117, 140], u'expanded_url': u'https://twitter.com/i/web/status/946145149226291201', u'display_url': u'twitter.com/i/web/status/9…'}]}",237372254,JoseAMeadeK,José Antonio Meade,2011-01-12 18:01:45,Precandidato a la Presidencia de México. Licenciado en Economía por el ITAM y en Derecho por la UNAM. #LoMejorEstáPorVenir,1041469,1808,México,Mexico City
118,¡Gracias al PRIismo de Jalisco por recibirnos así! Me emociona ver su entusiasmo. Sé que cuento con ustedes y que c… https://t.co/RbpsCnUNra,946141915048800256,¡Gracias al PRIismo de Jalisco por recibirnos así! Me emociona ver su entusiasmo. Sé que cuento con ustedes y que c… https://t.co/RbpsCnUNra,725,1408,Twitter for Android,2017-12-27 22:13:05,,"{u'symbols': [], u'user_mentions': [], u'hashtags': [], u'urls': [{u'url': u'https://t.co/RbpsCnUNra', u'indices': [117, 140], u'expanded_url': u'https://twitter.com/i/web/status/946141915048800256', u'display_url': u'twitter.com/i/web/status/9…'}]}",237372254,JoseAMeadeK,José Antonio Meade,2011-01-12 18:01:45,Precandidato a la Presidencia de México. Licenciado en Economía por el ITAM y en Derecho por la UNAM. #LoMejorEstáPorVenir,1041469,1808,México,Mexico City
119,https://t.co/NevQ2PJrOh,946095063787909121,https://t.co/NevQ2PJrOh,722,1258,Periscope,2017-12-27 19:06:55,,"{u'symbols': [], u'user_mentions': [], u'hashtags': [], u'urls': [{u'url': u'https://t.co/NevQ2PJrOh', u'indices': [0, 23], u'expanded_url': u'https://www.pscp.tv/w/bRKVTzExODEzNTh8MXluSk9vT2xBTndKUgPwAY1ERQp75RhobNnHbkrUhKTG_MmYH_GiMN0NwjcC', u'display_url': u'pscp.tv/w/bRKVTzExODEz…'}]}",237372254,JoseAMeadeK,José Antonio Meade,2011-01-12 18:01:45,Precandidato a la Presidencia de México. Licenciado en Economía por el ITAM y en Derecho por la UNAM. #LoMejorEstáPorVenir,1041469,1808,México,Mexico City
